building_type,task,run_period,building_id,reward_run1,reward_mean
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2608,-323286.3,-323286.3
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2626,-158037.8,-158037.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2627,-348154.4,-348154.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2628,-342699.1,-342699.1
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2677,-493713.4,-493713.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2678,-291494.8,-291494.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2681,-281920.7,-281920.7
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2683,-203320.2,-203320.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2697,-297857.1,-297857.1
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2715,-469924.9,-469924.9
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2717,-369271.3,-369271.3
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2718,-464635.2,-464635.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2738,-608698.0,-608698.0
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2743,-676639.9,-676639.9
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2751,-575954.2,-575954.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2774,-412300.2,-412300.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2783,-649455.5,-649455.5
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2784,-413532.8,-413532.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2788,-354558.3,-354558.3
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2791,-653954.5,-653954.5
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2795,-211944.8,-211944.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2813,-314849.6,-314849.6
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2814,-231692.6,-231692.6
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2830,-340222.8,-340222.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2837,-459396.0,-459396.0
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2845,-246081.0,-246081.0
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2850,-343815.7,-343815.7
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2853,-472489.5,-472489.5
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2865,-353674.7,-353674.7
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2871,-274052.5,-274052.5
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2872,-257721.4,-257721.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2877,-584369.7,-584369.7
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2883,-372163.8,-372163.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2886,-397730.8,-397730.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2902,-160031.3,-160031.3
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2905,-611825.2,-611825.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2906,-523089.9,-523089.9
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2911,-171226.4,-171226.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2921,-161442.4,-161442.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2929,-333354.1,-333354.1
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2952,-392409.8,-392409.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2959,-359180.8,-359180.8
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2991,-444241.4,-444241.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2997,-403392.4,-403392.4
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2998,-342560.2,-342560.2
RetailStandalone,task_occ_e05,full_year,RetailStandalone-2999,-702924.9,-702924.9
RetailStandalone,task_occ_e05,full_year,RetailStandalone-3000,-379997.5,-379997.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2035,-155779.6,-155779.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2046,-125758.9,-125758.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2052,-1632472.4,-1632472.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2056,-157777.1,-157777.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2067,-186174.2,-186174.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2075,-92886.9,-92886.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2090,-367221.5,-367221.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2091,-563774.0,-563774.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2105,-180553.5,-180553.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2113,-194813.3,-194813.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2128,-454952.9,-454952.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2131,-332239.6,-332239.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2143,-666706.2,-666706.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2151,-123001.3,-123001.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2157,-116146.8,-116146.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2168,-121622.4,-121622.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2207,-297332.8,-297332.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2219,-121618.5,-121618.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2224,-153058.3,-153058.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2240,-568048.2,-568048.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2241,-202754.4,-202754.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2255,-638061.6,-638061.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2264,-149938.3,-149938.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2283,-455403.3,-455403.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2289,-1031186.9,-1031186.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2299,-83631.6,-83631.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2312,-213955.2,-213955.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2317,-423723.7,-423723.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2322,-124445.4,-124445.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2328,-227608.3,-227608.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2335,-269394.8,-269394.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2346,-198133.2,-198133.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2378,-391036.8,-391036.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2391,-95866.9,-95866.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2399,-103862.3,-103862.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2402,-126248.0,-126248.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2403,-79270.1,-79270.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2409,-617909.7,-617909.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2413,-846322.8,-846322.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2420,-818552.3,-818552.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2436,-481660.0,-481660.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2447,-358269.9,-358269.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2470,-169432.0,-169432.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2499,-109910.2,-109910.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2513,-256883.6,-256883.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2521,-493914.0,-493914.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2524,-365273.1,-365273.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2532,-707658.2,-707658.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2545,-320889.1,-320889.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2556,-110706.1,-110706.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2563,-122254.7,-122254.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2586,-674934.3,-674934.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2607,-423664.9,-423664.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2608,-125340.8,-125340.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2626,-121493.9,-121493.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2627,-192463.7,-192463.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2628,-151619.9,-151619.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2677,-94103.3,-94103.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2678,-210985.1,-210985.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2681,-129110.6,-129110.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2683,-368316.1,-368316.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2697,-162901.3,-162901.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2715,-426986.0,-426986.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2717,-105348.6,-105348.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2718,-628778.6,-628778.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2738,-139226.6,-139226.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2743,-133507.1,-133507.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2751,-106302.2,-106302.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2774,-394438.7,-394438.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2783,-179980.3,-179980.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-2784,-222339.4,-222339.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2788,-588337.7,-588337.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2791,-143181.9,-143181.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2795,-433086.2,-433086.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2813,-204174.1,-204174.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2814,-118607.9,-118607.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2830,-683993.4,-683993.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2837,-201925.8,-201925.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2845,-280508.7,-280508.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2850,-527340.8,-527340.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2853,-235565.1,-235565.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2865,-1523151.4,-1523151.4
RetailStandalone,task_occ_e05,summer,RetailStandalone-2871,-202035.1,-202035.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2872,-142400.7,-142400.7
RetailStandalone,task_occ_e05,summer,RetailStandalone-2877,-92957.1,-92957.1
RetailStandalone,task_occ_e05,summer,RetailStandalone-2883,-299725.5,-299725.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2886,-452712.9,-452712.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2902,-101544.2,-101544.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2905,-120396.5,-120396.5
RetailStandalone,task_occ_e05,summer,RetailStandalone-2906,-250231.0,-250231.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2911,-96386.2,-96386.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2921,-125869.9,-125869.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2929,-365048.6,-365048.6
RetailStandalone,task_occ_e05,summer,RetailStandalone-2952,-124413.8,-124413.8
RetailStandalone,task_occ_e05,summer,RetailStandalone-2959,-179119.0,-179119.0
RetailStandalone,task_occ_e05,summer,RetailStandalone-2991,-333513.2,-333513.2
RetailStandalone,task_occ_e05,summer,RetailStandalone-2997,-255084.9,-255084.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2998,-164549.9,-164549.9
RetailStandalone,task_occ_e05,summer,RetailStandalone-2999,-148196.3,-148196.3
RetailStandalone,task_occ_e05,summer,RetailStandalone-3000,-165680.6,-165680.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2035,-147190.3,-147190.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2046,-54808.1,-54808.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2052,-61408.0,-61408.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2056,-115108.6,-115108.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2067,-187524.3,-187524.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2075,-121936.7,-121936.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2090,-66491.8,-66491.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2091,-67841.2,-67841.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2105,-102662.3,-102662.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2113,-82476.3,-82476.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2128,-109536.4,-109536.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2131,-85434.4,-85434.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2143,-36280.8,-36280.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2151,-40787.8,-40787.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2157,-39642.8,-39642.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2168,-156729.1,-156729.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2207,-123727.0,-123727.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2219,-39349.6,-39349.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2224,-114857.4,-114857.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2240,-38080.9,-38080.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2241,-102791.4,-102791.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2255,-94055.7,-94055.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2264,-142875.0,-142875.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2283,-168215.4,-168215.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2289,-118809.6,-118809.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2299,-95652.2,-95652.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2312,-82164.7,-82164.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2317,-37232.2,-37232.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2322,-103839.1,-103839.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2328,-96689.4,-96689.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2335,-72057.1,-72057.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2346,-107291.7,-107291.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2378,-126456.9,-126456.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2391,-159601.4,-159601.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2399,-183059.9,-183059.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2402,-42595.5,-42595.5
RetailStandalone,task_occ_e05,winter,RetailStandalone-2403,-119966.5,-119966.5
RetailStandalone,task_occ_e05,winter,RetailStandalone-2409,-88979.3,-88979.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2413,-159981.0,-159981.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2420,-103346.4,-103346.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2436,-35941.8,-35941.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2447,-63204.3,-63204.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2470,-49750.1,-49750.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2499,-41745.9,-41745.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2513,-99575.4,-99575.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2521,-208014.5,-208014.5
RetailStandalone,task_occ_e05,winter,RetailStandalone-2524,-45092.4,-45092.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2532,-125197.6,-125197.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2545,-144708.6,-144708.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2556,-42412.8,-42412.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2563,-56069.7,-56069.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2586,-35646.9,-35646.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2607,-189735.0,-189735.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2608,-50438.9,-50438.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2626,-39368.7,-39368.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2627,-54788.2,-54788.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2628,-89808.1,-89808.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2677,-129885.3,-129885.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2678,-50042.1,-50042.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2681,-43607.8,-43607.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2683,-42098.6,-42098.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2697,-110991.4,-110991.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2715,-197531.1,-197531.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2717,-92523.0,-92523.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2718,-88484.3,-88484.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2738,-144890.8,-144890.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2743,-186299.7,-186299.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2751,-145472.6,-145472.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2774,-98893.2,-98893.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2783,-120558.6,-120558.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2784,-156776.2,-156776.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2788,-149750.0,-149750.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2791,-155907.4,-155907.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2795,-37075.8,-37075.8
RetailStandalone,task_occ_e05,winter,RetailStandalone-2813,-106661.3,-106661.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2814,-40557.1,-40557.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2830,-124828.9,-124828.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2837,-59503.2,-59503.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2845,-60524.0,-60524.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2850,-131056.7,-131056.7
RetailStandalone,task_occ_e05,winter,RetailStandalone-2853,-203867.2,-203867.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2865,-67590.3,-67590.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2871,-90793.4,-90793.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2872,-49318.6,-49318.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2877,-160862.6,-160862.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2883,-88909.1,-88909.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2886,-164172.4,-164172.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2902,-39485.0,-39485.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2905,-150555.6,-150555.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2906,-159916.6,-159916.6
RetailStandalone,task_occ_e05,winter,RetailStandalone-2911,-36870.4,-36870.4
RetailStandalone,task_occ_e05,winter,RetailStandalone-2921,-41361.0,-41361.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-2929,-79761.3,-79761.3
RetailStandalone,task_occ_e05,winter,RetailStandalone-2952,-83030.5,-83030.5
RetailStandalone,task_occ_e05,winter,RetailStandalone-2959,-54208.5,-54208.5
RetailStandalone,task_occ_e05,winter,RetailStandalone-2991,-208226.1,-208226.1
RetailStandalone,task_occ_e05,winter,RetailStandalone-2997,-157919.9,-157919.9
RetailStandalone,task_occ_e05,winter,RetailStandalone-2998,-95690.2,-95690.2
RetailStandalone,task_occ_e05,winter,RetailStandalone-2999,-176766.0,-176766.0
RetailStandalone,task_occ_e05,winter,RetailStandalone-3000,-55664.6,-55664.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2035,-4112.3,-4112.3
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2046,-4513.5,-4513.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2052,-3363.0,-3363.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2056,-4235.4,-4235.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2067,-4468.7,-4468.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2075,-4781.8,-4781.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2090,-2224.1,-2224.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2091,-2576.0,-2576.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2105,-3085.0,-3085.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2113,-2657.2,-2657.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2128,-2889.9,-2889.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2131,-3732.7,-3732.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2143,-2132.1,-2132.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2151,-2268.0,-2268.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2157,-3055.1,-3055.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2168,-5342.4,-5342.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2207,-4620.8,-4620.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2219,-1973.8,-1973.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2224,-4398.4,-4398.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2240,-2244.5,-2244.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2241,-3596.6,-3596.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2255,-3902.9,-3902.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2264,-6283.7,-6283.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2283,-4320.4,-4320.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2289,-5009.0,-5009.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2299,-3010.0,-3010.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2312,-3286.2,-3286.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2317,-2020.2,-2020.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2322,-3153.2,-3153.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2328,-3256.6,-3256.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2335,-2853.1,-2853.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2346,-3612.5,-3612.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2378,-3355.4,-3355.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2391,-5338.9,-5338.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2399,-5527.0,-5527.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2402,-3284.5,-3284.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2403,-3830.2,-3830.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2409,-3898.7,-3898.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2413,-5100.6,-5100.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2420,-3707.7,-3707.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2436,-2125.0,-2125.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2447,-1885.1,-1885.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2470,-2761.3,-2761.3
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2499,-3220.4,-3220.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2513,-3395.2,-3395.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2521,-5300.4,-5300.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2524,-2297.2,-2297.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2532,-4802.9,-4802.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2545,-3415.9,-3415.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2556,-1775.6,-1775.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2563,-4921.3,-4921.3
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2586,-2269.6,-2269.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2607,-4877.2,-4877.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2608,-4342.1,-4342.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2626,-1938.6,-1938.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2627,-2779.9,-2779.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2628,-3579.8,-3579.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2677,-5087.7,-5087.7
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2678,-3921.8,-3921.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2681,-3469.3,-3469.3
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2683,-2141.5,-2141.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2697,-3572.9,-3572.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2715,-5159.8,-5159.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2717,-3596.9,-3596.9
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2718,-4272.8,-4272.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2738,-5616.6,-5616.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2743,-6106.2,-6106.2
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2751,-5506.4,-5506.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2774,-3995.8,-3995.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2783,-5434.4,-5434.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2784,-3462.8,-3462.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2788,-3949.6,-3949.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2791,-6134.4,-6134.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2795,-2322.8,-2322.8
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2813,-3585.1,-3585.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2814,-2907.6,-2907.6
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2830,-3674.4,-3674.4
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2837,-3849.5,-3849.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2845,-1679.1,-1679.1
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2850,-3382.5,-3382.5
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2853,-4045.0,-4045.0
RetailStandalone,task_rand_e0,full_year,RetailStandalone-2865,-3916.5,-3916.5
